sample_id,object_path,attribute,value
K0026,K0026/Scope_2025_05_08_10_12_24/VelZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_12_24/VelZ,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/VelZ,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/VelZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/aX,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_12_24/aX,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/aX,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/aX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/aY,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_12_24/aY,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/aY,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/aY,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/aZ,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_12_24/aZ,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/aZ,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/aZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/eX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_12_24/eX,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/eX,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/eX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/eZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_12_24/eZ,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/eZ,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/eZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_12_24/n4,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_12_24/n4,segment_start,2.73
K0026,K0026/Scope_2025_05_08_10_12_24/n4,segment_stop,3.35
K0026,K0026/Scope_2025_05_08_10_12_24/n4,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56,Measurement_ID,2183
K0026,K0026/Scope_2025_05_08_10_14_56,Ra,3.514
K0026,K0026/Scope_2025_05_08_10_14_56,Rz,14.172
K0026,K0026/Scope_2025_05_08_10_14_56,T_error,0.06
K0026,K0026/Scope_2025_05_08_10_14_56,T_length,150.665
K0026,K0026/Scope_2025_05_08_10_14_56,ap,0.5
K0026,K0026/Scope_2025_05_08_10_14_56,d0,24.898
K0026,K0026/Scope_2025_05_08_10_14_56,d0_nominal,25.0
K0026,K0026/Scope_2025_05_08_10_14_56,d1,23.907
K0026,K0026/Scope_2025_05_08_10_14_56,d1_nominal,24.0
K0026,K0026/Scope_2025_05_08_10_14_56,d_error,27.0
K0026,K0026/Scope_2025_05_08_10_14_56,f,0.3
K0026,K0026/Scope_2025_05_08_10_14_56,num_segments,1
K0026,K0026/Scope_2025_05_08_10_14_56,re,0.8
K0026,K0026/Scope_2025_05_08_10_14_56,vc,150.0
K0026,K0026/Scope_2025_05_08_10_14_56/FX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/FX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/FX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/FX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/FY,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/FY,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/FY,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/FY,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/FZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/FZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/FZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/FZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/I4,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/I4,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/I4,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/I4,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/IX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/IX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/IX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/IX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/IZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/IZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/IZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/IZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/M4,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/M4,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/M4,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/M4,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/MX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/MX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/MX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/MX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/PosX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/PosX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/PosX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/PosX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/PosZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/PosZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/PosZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/PosZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/VelX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/VelX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/VelX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/VelX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/VelZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/VelZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/VelZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/VelZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/aX,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_14_56/aX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/aX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/aX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/aY,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_14_56/aY,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/aY,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/aY,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/aZ,sampling_rate,20000.0
K0026,K0026/Scope_2025_05_08_10_14_56/aZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/aZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/aZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/eX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/eX,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/eX,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/eX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/eZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/eZ,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/eZ,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/eZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_14_56/n4,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_14_56/n4,segment_start,2.632
K0026,K0026/Scope_2025_05_08_10_14_56/n4,segment_stop,3.13
K0026,K0026/Scope_2025_05_08_10_14_56/n4,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_17_38,Measurement_ID,2184
K0026,K0026/Scope_2025_05_08_10_17_38,Ra,0.387
K0026,K0026/Scope_2025_05_08_10_17_38,Rz,2.861
K0026,K0026/Scope_2025_05_08_10_17_38,T_error,0.06
K0026,K0026/Scope_2025_05_08_10_17_38,T_length,150.665
K0026,K0026/Scope_2025_05_08_10_17_38,ap,0.5
K0026,K0026/Scope_2025_05_08_10_17_38,d0,23.907
K0026,K0026/Scope_2025_05_08_10_17_38,d0_nominal,24.0
K0026,K0026/Scope_2025_05_08_10_17_38,d1,22.882
K0026,K0026/Scope_2025_05_08_10_17_38,d1_nominal,23.0
K0026,K0026/Scope_2025_05_08_10_17_38,d_error,2.0
K0026,K0026/Scope_2025_05_08_10_17_38,f,0.1
K0026,K0026/Scope_2025_05_08_10_17_38,num_segments,1
K0026,K0026/Scope_2025_05_08_10_17_38,re,0.8
K0026,K0026/Scope_2025_05_08_10_17_38,vc,200.0
K0026,K0026/Scope_2025_05_08_10_17_38/FX,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_17_38/FX,segment_start,3.472
K0026,K0026/Scope_2025_05_08_10_17_38/FX,segment_stop,4.562
K0026,K0026/Scope_2025_05_08_10_17_38/FX,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_17_38/FY,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_17_38/FY,segment_start,3.472
K0026,K0026/Scope_2025_05_08_10_17_38/FY,segment_stop,4.562
K0026,K0026/Scope_2025_05_08_10_17_38/FY,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_17_38/FZ,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_17_38/FZ,segment_start,3.472
K0026,K0026/Scope_2025_05_08_10_17_38/FZ,segment_stop,4.562
K0026,K0026/Scope_2025_05_08_10_17_38/FZ,signal_source,numerical_control
K0026,K0026/Scope_2025_05_08_10_17_38/I4,sampling_rate,1000.0
K0026,K0026/Scope_2025_05_08_10_17_38/I4,segment_start,3.472
K0026,K0026/Scope_2025_05_08_10_17_38/I4,segment_stop,4.562
K0026,K0026/Scope_2025_05_08_10_17_38/I4,signal_source,numerical_control
